genus,material,metric,tau,gamma,total_communities,cluster_id,cluster_size,antibiotic,label_broad,label_fine,label_who
Streptococcus,Blood Culture,phi,0.4,0.75,32,3,9,AMX - Amoxicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,14,7,AZM - Azithromycin_Tested,Macrolide,Macrolide,Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,19,3,AZT - Aztreonam_Tested,β-lactam,Monobactam (β-lactam),Reserve
Streptococcus,Blood Culture,phi,0.4,0.75,32,1,3,CAZ - Ceftazidim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,8,2,CEC - Cefaclor_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,9,1,CEP - Cefepim_Tested,β-lactam,Fourth-gen cephalosporin (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,14,7,CEX - Cefalexin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,3,9,CEZ - Cefazolin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,8,2,CFA - Cefuroxim-Axetil_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,14,7,CFI - Cefixim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,14,7,CFR - Cefadroxil_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,15,3,CIP - Ciprofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,16,1,CLI - Clindamycin_Tested,Lincosamide,Lincosamide,Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,14,7,CLR - Clarithromycin_Tested,Macrolide,Macrolide,Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,5,5,CMP - Chloramphenicol_Tested,Amphenicol,Amphenicol,Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,19,3,COL - Colistin_Tested,Polymyxin,Polymyxin,Reserve
Streptococcus,Blood Culture,phi,0.4,0.75,32,11,2,COX - Cefoxitin_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,14,7,CPO - Cefpodoxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,22,1,CPP - Cefpodoxim-Proxetil_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,23,1,CRO - Ceftriaxon_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,24,1,CTX - Cefotaxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,3,9,CXM - Cefuroxim_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,26,1,CZA - Ceftazidim/Avibactam_Tested,,,
Streptococcus,Blood Culture,phi,0.4,0.75,32,27,1,DOX - Doxycyclin_Tested,Tetracycline,Tetracycline,Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,28,1,DPT - Daptomycin_Tested,Lipopeptide,Lipopeptide,Reserve
Streptococcus,Blood Culture,phi,0.4,0.75,32,1,3,ERT - Ertapenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,30,1,ERY - Erythromycin_Tested,Macrolide,Macrolide,Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,19,3,FLU - Flucloxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,0,1,FUS - Fusidic acid_Tested,Steroid antibiotic,Steroid antibiotic,Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,15,3,GEN - Gentamicin_Tested,Aminoglycoside,Aminoglycoside,Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,3,9,IMP - Imipenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,4,1,LEV - Levofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,5,5,LIZ - Linezolid_Tested,Oxazolidinone,Oxazolidinone,Reserve
Streptococcus,Blood Culture,phi,0.4,0.75,32,6,1,MCL - Mecillinam_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,3,9,MER - Meropenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,7,1,MOX - Moxifloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,10,1,MTR - Metronidazol_Tested,,Nitroimidazole,Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,11,2,MZL - Mezlocillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,12,1,NFT - Nitrofurantoin_Tested,Nitrofuran,Nitrofuran,Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,13,1,NOR - Norfloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,17,1,OFX - Ofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,18,1,OXA - Oxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,20,1,PEN - Penicillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,3,9,PIP - Piperacillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,3,9,PIT - Piperacillin/Tazobactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,5,5,RAM - Rifampicin_Tested,Rifamycin,Rifamycin,Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,14,7,ROX - Roxithromycin_Tested,Macrolide,Macrolide,Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,21,1,SXT - Co-Trimoxazol_Tested,,Sulfonamide/Trimethoprim combo,Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,25,1,TET - Tetracyclin_Tested,Tetracycline,Tetracycline,Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,5,5,TGC - Tigecyclin_Tested,Glycylcycline,Glycylcycline,Reserve
Streptococcus,Blood Culture,phi,0.4,0.75,32,15,3,TOB - Tobramycin_Tested,Aminoglycoside,Aminoglycoside,Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,5,5,TPL - Teicoplanin_Tested,Glycopeptide,Glycopeptide,Watch
Streptococcus,Blood Culture,phi,0.4,0.75,32,29,1,TRP - Trimethoprim_Tested,Dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Access
Streptococcus,Blood Culture,phi,0.4,0.75,32,31,1,VAN - Vancomycin_Tested,Glycopeptide,Glycopeptide,Watch
Streptococcus,Urine,cosine,0.4,0.5,22,8,14,AMC - Amoxicillin/clavulanic acid_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Streptococcus,Urine,cosine,0.4,0.5,22,17,2,AMK - Amikacin_Tested,Aminoglycoside,Aminoglycoside,Access
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,AMP - Ampicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,AMS - Ampicillin/Sulbactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,AMX - Amoxicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Urine,cosine,0.4,0.5,22,8,14,AZM - Azithromycin_Tested,Macrolide,Macrolide,Watch
Streptococcus,Urine,cosine,0.4,0.5,22,19,2,AZT - Aztreonam_Tested,β-lactam,Monobactam (β-lactam),Reserve
Streptococcus,Urine,cosine,0.4,0.5,22,13,1,CAZ - Ceftazidim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,8,14,CEC - Cefaclor_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,9,1,CEP - Cefepim_Tested,β-lactam,Fourth-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,12,4,CEX - Cefalexin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Streptococcus,Urine,cosine,0.4,0.5,22,8,14,CEZ - Cefazolin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,CFA - Cefuroxim-Axetil_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,8,14,CFI - Cefixim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,12,4,CFR - Cefadroxil_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Streptococcus,Urine,cosine,0.4,0.5,22,8,14,CIP - Ciprofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,CLI - Clindamycin_Tested,Lincosamide,Lincosamide,Access
Streptococcus,Urine,cosine,0.4,0.5,22,8,14,CLR - Clarithromycin_Tested,Macrolide,Macrolide,Watch
Streptococcus,Urine,cosine,0.4,0.5,22,18,2,CMP - Chloramphenicol_Tested,Amphenicol,Amphenicol,Access
Streptococcus,Urine,cosine,0.4,0.5,22,19,2,COL - Colistin_Tested,Polymyxin,Polymyxin,Reserve
Streptococcus,Urine,cosine,0.4,0.5,22,20,1,COX - Cefoxitin_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,8,14,CPO - Cefpodoxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,11,1,CPP - Cefpodoxim-Proxetil_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,CRO - Ceftriaxon_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,8,14,CTX - Cefotaxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,8,14,CXM - Cefuroxim_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,14,1,CZA - Ceftazidim/Avibactam_Tested,,,
Streptococcus,Urine,cosine,0.4,0.5,22,16,1,DOX - Doxycyclin_Tested,Tetracycline,Tetracycline,Access
Streptococcus,Urine,cosine,0.4,0.5,22,15,1,DPT - Daptomycin_Tested,Lipopeptide,Lipopeptide,Reserve
Streptococcus,Urine,cosine,0.4,0.5,22,17,2,ERT - Ertapenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,ERY - Erythromycin_Tested,Macrolide,Macrolide,Watch
Streptococcus,Urine,cosine,0.4,0.5,22,21,1,FLU - Flucloxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Urine,cosine,0.4,0.5,22,0,1,FUS - Fusidic acid_Tested,Steroid antibiotic,Steroid antibiotic,Watch
Streptococcus,Urine,cosine,0.4,0.5,22,8,14,GEN - Gentamicin_Tested,Aminoglycoside,Aminoglycoside,Access
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,IMP - Imipenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,LEV - Levofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,LIZ - Linezolid_Tested,Oxazolidinone,Oxazolidinone,Reserve
Streptococcus,Urine,cosine,0.4,0.5,22,12,4,MCL - Mecillinam_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Urine,cosine,0.4,0.5,22,8,14,MER - Meropenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,MOX - Moxifloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Urine,cosine,0.4,0.5,22,2,1,MTR - Metronidazol_Tested,,Nitroimidazole,Access
Streptococcus,Urine,cosine,0.4,0.5,22,4,1,MZL - Mezlocillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,NFT - Nitrofurantoin_Tested,Nitrofuran,Nitrofuran,Access
Streptococcus,Urine,cosine,0.4,0.5,22,5,1,NOR - Norfloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Urine,cosine,0.4,0.5,22,6,1,OFX - Ofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Urine,cosine,0.4,0.5,22,7,1,OXA - Oxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,PEN - Penicillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,8,14,PIP - Piperacillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Streptococcus,Urine,cosine,0.4,0.5,22,8,14,PIT - Piperacillin/Tazobactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Watch
Streptococcus,Urine,cosine,0.4,0.5,22,18,2,RAM - Rifampicin_Tested,Rifamycin,Rifamycin,Watch
Streptococcus,Urine,cosine,0.4,0.5,22,10,1,ROX - Roxithromycin_Tested,Macrolide,Macrolide,Watch
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,SXT - Co-Trimoxazol_Tested,,Sulfonamide/Trimethoprim combo,Access
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,TET - Tetracyclin_Tested,Tetracycline,Tetracycline,Access
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,TGC - Tigecyclin_Tested,Glycylcycline,Glycylcycline,Reserve
Streptococcus,Urine,cosine,0.4,0.5,22,1,1,TOB - Tobramycin_Tested,Aminoglycoside,Aminoglycoside,Watch
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,TPL - Teicoplanin_Tested,Glycopeptide,Glycopeptide,Watch
Streptococcus,Urine,cosine,0.4,0.5,22,12,4,TRP - Trimethoprim_Tested,Dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Access
Streptococcus,Urine,cosine,0.4,0.5,22,3,18,VAN - Vancomycin_Tested,Glycopeptide,Glycopeptide,Watch
Streptococcus,Urine,dice,0.4,0.5,24,11,10,AMC - Amoxicillin/clavulanic acid_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Streptococcus,Urine,dice,0.4,0.5,24,21,2,AMK - Amikacin_Tested,Aminoglycoside,Aminoglycoside,Access
Streptococcus,Urine,dice,0.4,0.5,24,8,20,AMP - Ampicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Urine,dice,0.4,0.5,24,8,20,AMS - Ampicillin/Sulbactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Streptococcus,Urine,dice,0.4,0.5,24,11,10,AMX - Amoxicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Urine,dice,0.4,0.5,24,17,3,AZM - Azithromycin_Tested,Macrolide,Macrolide,Watch
Streptococcus,Urine,dice,0.4,0.5,24,19,2,AZT - Aztreonam_Tested,β-lactam,Monobactam (β-lactam),Reserve
Streptococcus,Urine,dice,0.4,0.5,24,13,1,CAZ - Ceftazidim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,8,20,CEC - Cefaclor_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,9,1,CEP - Cefepim_Tested,β-lactam,Fourth-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,10,2,CEX - Cefalexin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Streptococcus,Urine,dice,0.4,0.5,24,11,10,CEZ - Cefazolin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Streptococcus,Urine,dice,0.4,0.5,24,3,1,CFA - Cefuroxim-Axetil_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,17,3,CFI - Cefixim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,10,2,CFR - Cefadroxil_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Streptococcus,Urine,dice,0.4,0.5,24,11,10,CIP - Ciprofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Urine,dice,0.4,0.5,24,8,20,CLI - Clindamycin_Tested,Lincosamide,Lincosamide,Access
Streptococcus,Urine,dice,0.4,0.5,24,17,3,CLR - Clarithromycin_Tested,Macrolide,Macrolide,Watch
Streptococcus,Urine,dice,0.4,0.5,24,16,2,CMP - Chloramphenicol_Tested,Amphenicol,Amphenicol,Access
Streptococcus,Urine,dice,0.4,0.5,24,19,2,COL - Colistin_Tested,Polymyxin,Polymyxin,Reserve
Streptococcus,Urine,dice,0.4,0.5,24,20,1,COX - Cefoxitin_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,11,10,CPO - Cefpodoxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,22,1,CPP - Cefpodoxim-Proxetil_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,8,20,CRO - Ceftriaxon_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,8,20,CTX - Cefotaxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,8,20,CXM - Cefuroxim_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,15,1,CZA - Ceftazidim/Avibactam_Tested,,,
Streptococcus,Urine,dice,0.4,0.5,24,8,20,DOX - Doxycyclin_Tested,Tetracycline,Tetracycline,Access
Streptococcus,Urine,dice,0.4,0.5,24,18,1,DPT - Daptomycin_Tested,Lipopeptide,Lipopeptide,Reserve
Streptococcus,Urine,dice,0.4,0.5,24,21,2,ERT - Ertapenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,8,20,ERY - Erythromycin_Tested,Macrolide,Macrolide,Watch
Streptococcus,Urine,dice,0.4,0.5,24,23,1,FLU - Flucloxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Urine,dice,0.4,0.5,24,0,1,FUS - Fusidic acid_Tested,Steroid antibiotic,Steroid antibiotic,Watch
Streptococcus,Urine,dice,0.4,0.5,24,11,10,GEN - Gentamicin_Tested,Aminoglycoside,Aminoglycoside,Access
Streptococcus,Urine,dice,0.4,0.5,24,8,20,IMP - Imipenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,8,20,LEV - Levofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Urine,dice,0.4,0.5,24,8,20,LIZ - Linezolid_Tested,Oxazolidinone,Oxazolidinone,Reserve
Streptococcus,Urine,dice,0.4,0.5,24,14,1,MCL - Mecillinam_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Urine,dice,0.4,0.5,24,11,10,MER - Meropenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,8,20,MOX - Moxifloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Urine,dice,0.4,0.5,24,2,1,MTR - Metronidazol_Tested,,Nitroimidazole,Access
Streptococcus,Urine,dice,0.4,0.5,24,4,1,MZL - Mezlocillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,8,20,NFT - Nitrofurantoin_Tested,Nitrofuran,Nitrofuran,Access
Streptococcus,Urine,dice,0.4,0.5,24,5,1,NOR - Norfloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Urine,dice,0.4,0.5,24,6,1,OFX - Ofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Urine,dice,0.4,0.5,24,7,1,OXA - Oxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Urine,dice,0.4,0.5,24,8,20,PEN - Penicillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,11,10,PIP - Piperacillin_Tested,β-lactam,Penicillin (β-lactam),Watch
Streptococcus,Urine,dice,0.4,0.5,24,11,10,PIT - Piperacillin/Tazobactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Watch
Streptococcus,Urine,dice,0.4,0.5,24,16,2,RAM - Rifampicin_Tested,Rifamycin,Rifamycin,Watch
Streptococcus,Urine,dice,0.4,0.5,24,12,1,ROX - Roxithromycin_Tested,Macrolide,Macrolide,Watch
Streptococcus,Urine,dice,0.4,0.5,24,8,20,SXT - Co-Trimoxazol_Tested,,Sulfonamide/Trimethoprim combo,Access
Streptococcus,Urine,dice,0.4,0.5,24,8,20,TET - Tetracyclin_Tested,Tetracycline,Tetracycline,Access
Streptococcus,Urine,dice,0.4,0.5,24,8,20,TGC - Tigecyclin_Tested,Glycylcycline,Glycylcycline,Reserve
Streptococcus,Urine,dice,0.4,0.5,24,1,1,TOB - Tobramycin_Tested,Aminoglycoside,Aminoglycoside,Watch
Streptococcus,Urine,dice,0.4,0.5,24,8,20,TPL - Teicoplanin_Tested,Glycopeptide,Glycopeptide,Watch
Streptococcus,Urine,dice,0.4,0.5,24,11,10,TRP - Trimethoprim_Tested,Dihydrofolate reductase inhibitor,Dihydrofolate reductase inhibitor,Access
Streptococcus,Urine,dice,0.4,0.5,24,8,20,VAN - Vancomycin_Tested,Glycopeptide,Glycopeptide,Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,4,2,AMC - Amoxicillin/clavulanic acid_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Streptococcus,Urine,jaccard,0.4,0.5,36,1,1,AMK - Amikacin_Tested,Aminoglycoside,Aminoglycoside,Access
Streptococcus,Urine,jaccard,0.4,0.5,36,11,11,AMP - Ampicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Urine,jaccard,0.4,0.5,36,11,11,AMS - Ampicillin/Sulbactam_Tested,β-lactam,β-lactam/β-lactamase inhibitor,Access
Streptococcus,Urine,jaccard,0.4,0.5,36,4,2,AMX - Amoxicillin_Tested,β-lactam,Penicillin (β-lactam),Access
Streptococcus,Urine,jaccard,0.4,0.5,36,5,1,AZM - Azithromycin_Tested,Macrolide,Macrolide,Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,19,2,AZT - Aztreonam_Tested,β-lactam,Monobactam (β-lactam),Reserve
Streptococcus,Urine,jaccard,0.4,0.5,36,13,2,CAZ - Ceftazidim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,8,1,CEC - Cefaclor_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,9,1,CEP - Cefepim_Tested,β-lactam,Fourth-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,10,1,CEX - Cefalexin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Streptococcus,Urine,jaccard,0.4,0.5,36,16,4,CEZ - Cefazolin_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Streptococcus,Urine,jaccard,0.4,0.5,36,12,1,CFA - Cefuroxim-Axetil_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,13,2,CFI - Cefixim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,14,1,CFR - Cefadroxil_Tested,β-lactam,First-gen cephalosporin (β-lactam),Access
Streptococcus,Urine,jaccard,0.4,0.5,36,15,2,CIP - Ciprofloxacin_Tested,Fluoroquinolone,Fluoroquinolone,Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,11,11,CLI - Clindamycin_Tested,Lincosamide,Lincosamide,Access
Streptococcus,Urine,jaccard,0.4,0.5,36,16,4,CLR - Clarithromycin_Tested,Macrolide,Macrolide,Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,18,1,CMP - Chloramphenicol_Tested,Amphenicol,Amphenicol,Access
Streptococcus,Urine,jaccard,0.4,0.5,36,19,2,COL - Colistin_Tested,Polymyxin,Polymyxin,Reserve
Streptococcus,Urine,jaccard,0.4,0.5,36,20,1,COX - Cefoxitin_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,15,2,CPO - Cefpodoxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,22,1,CPP - Cefpodoxim-Proxetil_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,24,3,CRO - Ceftriaxon_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,24,3,CTX - Cefotaxim_Tested,β-lactam,Third-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,24,3,CXM - Cefuroxim_Tested,β-lactam,Second-gen cephalosporin (β-lactam),Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,26,1,CZA - Ceftazidim/Avibactam_Tested,,,
Streptococcus,Urine,jaccard,0.4,0.5,36,27,1,DOX - Doxycyclin_Tested,Tetracycline,Tetracycline,Access
Streptococcus,Urine,jaccard,0.4,0.5,36,28,1,DPT - Daptomycin_Tested,Lipopeptide,Lipopeptide,Reserve
Streptococcus,Urine,jaccard,0.4,0.5,36,29,1,ERT - Ertapenem_Tested,β-lactam,Carbapenem (β-lactam),Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,11,11,ERY - Erythromycin_Tested,Macrolide,Macrolide,Watch
Streptococcus,Urine,jaccard,0.4,0.5,36,31,1,FLU - Flucloxacillin_Tested,β-lactam,Penicillin (β-lactam),Access
